Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits,,Obs Coeff,Unabs Coeff,Ratio Coeff,Unabsorbed Flux,Unabsorbed Flux Error
1541.9322,0.4455,2.02E-09,3.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.17E-09,3.24E-10
1542.995,0.566,1.54E-09,2.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.66E-09,2.53E-10
1544.24,0.595,1.72E-09,2.57E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.86E-09,2.77E-10
1545.351,0.601,1.68E-09,2.65E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.81E-09,2.86E-10
1546.3076,0.4744,2.04E-09,3.16E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.20E-09,3.41E-10
1547.419,0.681,1.61E-09,2.44E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.73E-09,2.64E-10
1548.376,0.472,1.87E-09,2.84E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.01E-09,3.06E-10
1549.4335,0.5261,1.80E-09,2.89E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.94E-09,3.12E-10
1550.2685,0.3629,2.62E-09,4.06E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.83E-09,4.38E-10
1551.227,0.616,1.89E-09,2.82E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.04E-09,3.05E-10
1552.0469,0.4333,1.93E-09,3.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.08E-09,3.28E-10
1552.9836,0.4254,2.22E-09,3.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.40E-09,3.57E-10
1553.868,0.454,2.18E-09,3.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.35E-09,3.50E-10
1554.791,0.504,1.72E-09,2.56E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.86E-09,2.77E-10
1555.7498,0.3574,2.44E-09,3.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.63E-09,3.92E-10
1556.5745,0.4028,2.25E-09,3.35E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.43E-09,3.62E-10
1557.506,0.489,1.69E-09,2.56E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.82E-09,2.77E-10
1558.601,0.4742,2.00E-09,2.98E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.16E-09,3.22E-10
1559.612,0.535,1.86E-09,2.82E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.00E-09,3.05E-10
1560.836,0.738,1.46E-09,2.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.58E-09,2.35E-10
1561.9266,0.4924,1.93E-09,2.93E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.08E-09,3.16E-10
1563.007,0.574,1.86E-09,2.78E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.01E-09,3.00E-10
1564.02,0.54,1.81E-09,2.75E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.96E-09,2.97E-10
1565.091,0.548,1.42E-09,2.12E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.54E-09,2.29E-10
1566.527,0.613,1.64E-09,2.45E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.77E-09,2.64E-10
1567.69,0.587,1.59E-09,2.42E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.72E-09,2.61E-10
1568.858,0.547,1.92E-09,2.86E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.07E-09,3.09E-10
1569.921,0.593,1.80E-09,2.68E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.94E-09,2.89E-10
1571.003,0.591,1.71E-09,2.55E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.85E-09,2.75E-10
1572.081,0.559,1.78E-09,2.76E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.92E-09,2.98E-10
1573.138,0.58,1.74E-09,2.65E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.88E-09,2.85E-10
1574.178,0.545,1.65E-09,2.46E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.78E-09,2.66E-10
1575.293,0.508,1.70E-09,2.58E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.83E-09,2.78E-10
1576.465,0.575,1.66E-09,2.47E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.79E-09,2.67E-10
1577.4518,0.4147,2.19E-09,3.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.37E-09,3.67E-10
1578.496,0.618,1.53E-09,2.28E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.65E-09,2.46E-10
1579.841,0.721,1.41E-09,2.10E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.52E-09,2.26E-10
1581.113,0.642,1.64E-09,2.44E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.77E-09,2.63E-10
1582.168,0.538,1.79E-09,2.72E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.93E-09,2.94E-10
1583.224,0.549,1.84E-09,2.75E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.99E-09,2.97E-10
1584.349,0.644,1.57E-09,2.44E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.69E-09,2.64E-10
1585.3773,0.4854,1.84E-09,2.91E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.99E-09,3.14E-10
1586.663,0.786,1.27E-09,1.93E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.37E-09,2.08E-10
1588.185,0.831,1.13E-09,1.75E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.22E-09,1.89E-10
1589.5321,0.5429,2.11E-09,3.15E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.28E-09,3.40E-10
1590.568,0.68,1.71E-09,2.55E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.84E-09,2.75E-10
1591.4477,0.448,1.85E-09,2.86E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.99E-09,3.09E-10
1592.527,0.528,1.59E-09,2.38E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.72E-09,2.56E-10
1593.918,0.725,1.41E-09,2.11E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.52E-09,2.27E-10
1595.0093,0.4693,2.30E-09,3.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.48E-09,3.70E-10
1595.746,0.3786,2.38E-09,3.54E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.56E-09,3.82E-10
1596.689,0.521,1.63E-09,2.42E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.75E-09,2.61E-10
1597.9052,0.5666,1.97E-09,2.99E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.12E-09,3.22E-10
1598.851,0.559,1.58E-09,2.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.70E-09,2.59E-10
1600.078,0.598,1.49E-09,2.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.61E-09,2.49E-10
1601.352,0.633,1.63E-09,2.42E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.75E-09,2.61E-10
1602.424,0.5343,2.01E-09,3.00E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.17E-09,3.24E-10
1603.445,0.611,1.55E-09,2.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.67E-09,2.49E-10
1604.5817,0.5198,2.06E-09,3.13E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.22E-09,3.38E-10
1605.522,0.55,1.65E-09,2.46E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.78E-09,2.65E-10
1606.718,0.594,1.64E-09,2.59E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.77E-09,2.79E-10
1607.764,0.53,1.79E-09,2.67E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.93E-09,2.88E-10
1608.868,0.571,1.72E-09,2.57E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.86E-09,2.77E-10
1610.123,0.723,1.42E-09,2.15E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.53E-09,2.32E-10
1611.367,0.644,1.53E-09,2.28E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.65E-09,2.46E-10
1612.578,0.612,1.47E-09,2.23E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.58E-09,2.41E-10
1613.863,0.619,1.73E-09,2.59E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.87E-09,2.79E-10
1614.962,0.622,1.50E-09,2.28E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.62E-09,2.46E-10
1616.39,0.799,1.29E-09,1.96E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.39E-09,2.12E-10
1617.681,0.641,1.37E-09,2.16E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.48E-09,2.34E-10
1618.886,0.518,1.76E-09,2.63E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.90E-09,2.84E-10
1620.141,0.695,1.32E-09,1.97E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.43E-09,2.13E-10
1621.491,0.61,1.59E-09,2.42E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.72E-09,2.61E-10
1622.645,0.588,1.40E-09,2.13E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.51E-09,2.30E-10
1623.918,0.522,1.82E-09,2.72E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.97E-09,2.93E-10
1624.9583,0.5201,1.90E-09,2.84E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.05E-09,3.06E-10
1625.8537,0.4174,2.27E-09,3.39E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.45E-09,3.66E-10
1626.725,0.453,1.70E-09,2.68E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.83E-09,2.89E-10
1628.121,0.776,1.19E-09,1.77E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.28E-09,1.91E-10
1629.471,0.529,1.82E-09,2.71E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.96E-09,2.92E-10
1630.555,0.566,1.85E-09,2.76E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.00E-09,2.98E-10
1631.59,0.575,1.71E-09,2.57E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.85E-09,2.77E-10
1632.91,0.775,1.19E-09,1.80E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.28E-09,1.95E-10
1634.248,0.536,1.83E-09,2.73E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.98E-09,2.95E-10
1635.368,0.618,1.64E-09,2.45E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.77E-09,2.64E-10
1636.668,0.761,1.52E-09,2.30E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.63E-09,2.48E-10
1637.719,0.577,1.61E-09,2.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.74E-09,2.59E-10
1638.8161,0.4919,1.96E-09,3.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.12E-09,3.28E-10
1639.6942,0.4289,2.31E-09,3.44E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.49E-09,3.71E-10
1640.568,0.4789,2.05E-09,3.06E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.21E-09,3.30E-10
1641.632,0.616,1.58E-09,2.36E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.71E-09,2.55E-10
1642.682,0.465,1.71E-09,2.60E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.84E-09,2.80E-10
1643.888,0.575,1.64E-09,2.49E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.77E-09,2.69E-10
1644.9006,0.4456,2.02E-09,3.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.18E-09,3.25E-10
1645.892,0.495,1.89E-09,2.82E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.04E-09,3.05E-10
1646.8444,0.4448,1.87E-09,2.85E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.02E-09,3.07E-10
1647.9645,0.565,1.90E-09,2.88E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.05E-09,3.11E-10
1648.7948,0.4079,2.41E-09,3.60E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.60E-09,3.88E-10
1649.5712,0.3962,2.43E-09,3.76E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.62E-09,4.05E-10
1650.498,0.561,1.65E-09,2.47E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.78E-09,2.66E-10
1651.624,0.538,1.69E-09,2.51E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.82E-09,2.71E-10
1652.712,0.499,1.80E-09,2.79E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.94E-09,3.01E-10
1653.78,0.542,1.61E-09,2.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.74E-09,2.59E-10
1655.026,0.608,1.78E-09,2.65E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.92E-09,2.86E-10
1655.961,0.474,1.65E-09,2.50E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.78E-09,2.70E-10
1657.223,0.599,1.37E-09,2.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.48E-09,2.20E-10
1658.68,0.668,1.34E-09,2.00E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.44E-09,2.15E-10
1659.915,0.4833,2.04E-09,3.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.20E-09,3.28E-10
1661.071,0.707,1.47E-09,2.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.59E-09,2.42E-10
1662.138,0.5038,1.94E-09,2.89E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.09E-09,3.12E-10
1663.239,0.624,1.43E-09,2.17E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.54E-09,2.34E-10
1664.595,0.67,1.47E-09,2.28E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.59E-09,2.46E-10
1665.687,0.5053,2.04E-09,3.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.20E-09,3.28E-10
1666.816,0.702,1.38E-09,2.06E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.49E-09,2.22E-10
1668.154,0.663,1.58E-09,2.33E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.71E-09,2.51E-10
1669.309,0.589,1.56E-09,2.36E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.68E-09,2.55E-10
1670.572,0.648,1.51E-09,2.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.63E-09,2.53E-10
1671.6713,0.5259,2.03E-09,3.08E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.19E-09,3.33E-10
1672.904,0.836,1.02E-09,1.61E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.10E-09,1.74E-10
1674.402,0.554,1.78E-09,2.62E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.92E-09,2.83E-10
1675.556,0.614,1.66E-09,2.47E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.79E-09,2.66E-10
1676.766,0.677,1.69E-09,2.52E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.83E-09,2.72E-10
1677.793,0.58,1.63E-09,2.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.76E-09,2.62E-10
1678.939,0.564,1.66E-09,2.52E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.79E-09,2.72E-10
1680.124,0.621,1.46E-09,2.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.58E-09,2.35E-10
1681.4,0.597,1.64E-09,2.51E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.77E-09,2.71E-10
1682.4068,0.4551,2.49E-09,3.72E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.69E-09,4.01E-10
1683.338,0.625,1.42E-09,2.16E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.53E-09,2.33E-10
1684.743,0.713,1.61E-09,2.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.74E-09,2.59E-10
1685.757,0.548,1.83E-09,2.72E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.97E-09,2.94E-10
1686.7111,0.4628,1.99E-09,2.97E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.15E-09,3.21E-10
1687.776,0.576,1.80E-09,2.69E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.94E-09,2.90E-10
1688.764,0.51,1.66E-09,2.48E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.80E-09,2.68E-10
1690.133,0.739,1.41E-09,2.10E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.52E-09,2.27E-10
1691.351,0.609,1.74E-09,2.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.87E-09,2.85E-10
1692.403,0.583,1.65E-09,2.47E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.79E-09,2.66E-10
1693.856,0.888,1.21E-09,1.80E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.31E-09,1.95E-10
1695.254,0.716,1.50E-09,2.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.62E-09,2.42E-10
1696.369,0.568,1.77E-09,2.63E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.91E-09,2.84E-10
1697.494,0.619,1.66E-09,2.53E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.79E-09,2.72E-10
1698.637,0.636,1.40E-09,2.09E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.51E-09,2.25E-10
1700.049,0.692,1.48E-09,2.20E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.59E-09,2.38E-10
1701.268,0.625,1.48E-09,2.21E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.60E-09,2.38E-10
1702.548,0.622,1.40E-09,2.08E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.51E-09,2.25E-10
1703.987,0.7,1.40E-09,2.17E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.51E-09,2.34E-10
1705.316,0.711,1.25E-09,2.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.35E-09,2.17E-10
1706.67,0.629,1.46E-09,2.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.58E-09,2.36E-10
1707.818,0.48,1.86E-09,2.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.01E-09,3.05E-10
1708.972,0.628,1.58E-09,2.35E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.70E-09,2.54E-10
1710.112,0.565,1.66E-09,2.47E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.79E-09,2.67E-10
1711.392,0.697,1.39E-09,2.07E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.50E-09,2.24E-10
1712.632,0.568,1.53E-09,2.29E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.65E-09,2.47E-10
1713.7531,0.4498,1.93E-09,2.98E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.08E-09,3.22E-10
1715,0.738,1.45E-09,2.20E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.56E-09,2.37E-10
1716.164,0.605,1.44E-09,2.15E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.56E-09,2.32E-10
1717.71,0.834,1.22E-09,1.89E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.32E-09,2.04E-10
1718.923,0.535,1.76E-09,2.68E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.90E-09,2.89E-10
1719.877,0.425,2.07E-09,3.15E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.23E-09,3.39E-10
1720.905,0.547,1.48E-09,2.25E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.59E-09,2.42E-10
1722.332,0.706,1.50E-09,2.27E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.62E-09,2.45E-10
1723.439,0.561,1.70E-09,2.58E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.83E-09,2.78E-10
1724.773,0.79,1.22E-09,1.90E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.32E-09,2.05E-10
1725.9215,0.4294,2.14E-09,3.19E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,2.31E-09,3.44E-10
1727.267,0.885,1.11E-09,1.66E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.20E-09,1.79E-10
1728.793,0.703,1.39E-09,2.11E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.50E-09,2.28E-10
1730.156,0.716,1.39E-09,2.07E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.50E-09,2.24E-10
1731.383,0.577,1.57E-09,2.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.69E-09,2.62E-10
1732.57,0.589,1.61E-09,2.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.73E-09,2.59E-10
1734.008,0.846,1.22E-09,1.81E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,1.31E-09,1.96E-10
4976.359,27.722,1.75E-10,3.54E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,1.95E-10,3.94E-11
4998.123,9.37,2.95E-10,6.46E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,3.28E-10,7.18E-11
5022.222,13.41,2.24E-10,5.06E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.49E-10,5.62E-11
5042.3,8.415,3.40E-10,7.48E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,3.78E-10,8.31E-11
5059.581,8.145,3.23E-10,7.24E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,3.59E-10,8.04E-11
5078.195,9.208,3.27E-10,6.86E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,3.64E-10,7.62E-11
5100.665,11.619,2.48E-10,5.33E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.76E-10,5.93E-11
5127.563,13.444,2.79E-10,5.95E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,3.10E-10,6.62E-11
5158.438,21.753,1.65E-10,3.57E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,1.83E-10,3.96E-11
5182.384,8.089,3.56E-10,7.62E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,3.96E-10,8.47E-11
5204.674,12.828,1.97E-10,4.34E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.19E-10,4.82E-11
5236.913,14.979,2.15E-10,4.74E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.40E-10,5.26E-11
5265.678,16.164,1.90E-10,4.26E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.11E-10,4.73E-11
5294.939,15.337,2.15E-10,4.73E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.39E-10,5.26E-11
5319.146,11.964,2.76E-10,5.93E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,3.07E-10,6.59E-11
5338.646,8.898,2.82E-10,6.34E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,3.14E-10,7.05E-11
5363.704,13.897,2.24E-10,4.82E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.49E-10,5.36E-11
5387.525,10.137,2.48E-10,5.31E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.75E-10,5.90E-11
5411.351,8.891,2.64E-10,5.80E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.94E-10,6.45E-11
5441.445,16.419,2.04E-10,4.60E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.27E-10,5.12E-11
5477.721,25.115,1.18E-10,2.60E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,1.32E-10,2.89E-11
5525.762,23.009,1.65E-10,3.55E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,1.84E-10,3.95E-11
5550.569,10.206,2.62E-10,5.77E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.92E-10,6.41E-11
5579.595,16.666,1.88E-10,4.21E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.08E-10,4.67E-11
5606.672,13.656,2.04E-10,4.62E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.27E-10,5.14E-11
5636.258,15.661,1.41E-10,3.18E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,1.57E-10,3.54E-11
5674.5,13.786,2.26E-10,5.07E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,2.51E-10,5.64E-11
5706.847,21.06,1.57E-10,3.47E-11,1,Integrated,cgs,,7.71E-13,8.57E-13,1.11E+00,1.74E-10,3.86E-11
